**ACTUATORS**
Actuator,Plant Component Pipe:Adiabatic,On/Off Supervisory,CHILLED WATER LOOP CNDW SUPPLY OUTLET PIPE;
Actuator,Sizing:Zone,Zone Design Heating Air Mass Flow Rate,SPACE1-1;
Actuator,Sizing:Zone,Zone Design Cooling Air Mass Flow Rate,SPACE1-1;
Actuator,Sizing:Zone,Zone Design Heating Load,SPACE1-1;
Actuator,Sizing:Zone,Zone Design Cooling Load,SPACE1-1;
Actuator,Sizing:Zone,Zone Design Heating Vol Flow,SPACE1-1;
Actuator,Sizing:Zone,Zone Design Cooling Vol Flow,SPACE1-1;
Actuator,Sizing:Zone,Zone Design Heating Air Mass Flow Rate,SPACE2-1;
Actuator,Sizing:Zone,Zone Design Cooling Air Mass Flow Rate,SPACE2-1;
Actuator,Sizing:Zone,Zone Design Heating Load,SPACE2-1;
Actuator,Sizing:Zone,Zone Design Cooling Load,SPACE2-1;
Actuator,Sizing:Zone,Zone Design Heating Vol Flow,SPACE2-1;
Actuator,Sizing:Zone,Zone Design Cooling Vol Flow,SPACE2-1;
Actuator,Sizing:Zone,Zone Design Heating Air Mass Flow Rate,SPACE3-1;
Actuator,Sizing:Zone,Zone Design Cooling Air Mass Flow Rate,SPACE3-1;
Actuator,Sizing:Zone,Zone Design Heating Load,SPACE3-1;
Actuator,Sizing:Zone,Zone Design Cooling Load,SPACE3-1;
Actuator,Sizing:Zone,Zone Design Heating Vol Flow,SPACE3-1;
Actuator,Sizing:Zone,Zone Design Cooling Vol Flow,SPACE3-1;
Actuator,Sizing:Zone,Zone Design Heating Air Mass Flow Rate,SPACE4-1;
Actuator,Sizing:Zone,Zone Design Cooling Air Mass Flow Rate,SPACE4-1;
Actuator,Sizing:Zone,Zone Design Heating Load,SPACE4-1;
Actuator,Sizing:Zone,Zone Design Cooling Load,SPACE4-1;
Actuator,Sizing:Zone,Zone Design Heating Vol Flow,SPACE4-1;
Actuator,Sizing:Zone,Zone Design Cooling Vol Flow,SPACE4-1;
Actuator,Sizing:Zone,Zone Design Heating Air Mass Flow Rate,SPACE5-1;
Actuator,Sizing:Zone,Zone Design Cooling Air Mass Flow Rate,SPACE5-1;
Actuator,Sizing:Zone,Zone Design Heating Load,SPACE5-1;
Actuator,Sizing:Zone,Zone Design Cooling Load,SPACE5-1;
Actuator,Sizing:Zone,Zone Design Heating Vol Flow,SPACE5-1;
Actuator,Sizing:Zone,Zone Design Cooling Vol Flow,SPACE5-1;
Actuator,Zone Temperature Control,Heating Setpoint,SPACE5-1;
Actuator,Zone Temperature Control,Cooling Setpoint,SPACE5-1;
Actuator,Zone Temperature Control,Heating Setpoint,SPACE1-1;
Actuator,Zone Temperature Control,Cooling Setpoint,SPACE1-1;
Actuator,Zone Temperature Control,Heating Setpoint,SPACE2-1;
Actuator,Zone Temperature Control,Cooling Setpoint,SPACE2-1;
Actuator,Zone Temperature Control,Heating Setpoint,SPACE3-1;
Actuator,Zone Temperature Control,Cooling Setpoint,SPACE3-1;
Actuator,Zone Temperature Control,Heating Setpoint,SPACE4-1;
Actuator,Zone Temperature Control,Cooling Setpoint,SPACE4-1;
**INTERNAL_VARIABLES**
InternalVariable,Plant Design Volume Flow Rate,HOT WATER LOOP HOT WATER LOOP
InternalVariable,Plant Design Volume Flow Rate,CHILLED WATER LOOP CHILLED WATER LOOP
InternalVariable,Plant Design Volume Flow Rate,CHILLED WATER LOOP CONDENSER WATER LOOP
InternalVariable,People Count Design Level,SPACE1-1 PEOPLE 1
InternalVariable,People Count Design Level,SPACE2-1 PEOPLE 1
InternalVariable,People Count Design Level,SPACE3-1 PEOPLE 1
InternalVariable,People Count Design Level,SPACE4-1 PEOPLE 1
InternalVariable,People Count Design Level,SPACE5-1 PEOPLE 1
InternalVariable,Lighting Power Design Level,SPACE1-1 LIGHTS 1
InternalVariable,Lighting Power Design Level,SPACE2-1 LIGHTS 1
InternalVariable,Lighting Power Design Level,SPACE3-1 LIGHTS 1
InternalVariable,Lighting Power Design Level,SPACE4-1 LIGHTS 1
InternalVariable,Lighting Power Design Level,SPACE5-1 LIGHTS 1
InternalVariable,Plug and Process Power Design Level,SPACE1-1 ELECEQ 1
InternalVariable,Plug and Process Power Design Level,SPACE2-1 ELECEQ 1
InternalVariable,Plug and Process Power Design Level,SPACE3-1 ELECEQ 1
InternalVariable,Plug and Process Power Design Level,SPACE4-1 ELECEQ 1
InternalVariable,Plug and Process Power Design Level,SPACE5-1 ELECEQ 1
InternalVariable,Zone Floor Area,PLENUM-1
InternalVariable,Zone Air Volume,PLENUM-1
InternalVariable,Zone Multiplier,PLENUM-1
InternalVariable,Zone List Multiplier,PLENUM-1
InternalVariable,Zone Floor Area,SPACE1-1
InternalVariable,Zone Air Volume,SPACE1-1
InternalVariable,Zone Multiplier,SPACE1-1
InternalVariable,Zone List Multiplier,SPACE1-1
InternalVariable,Zone Floor Area,SPACE2-1
InternalVariable,Zone Air Volume,SPACE2-1
InternalVariable,Zone Multiplier,SPACE2-1
InternalVariable,Zone List Multiplier,SPACE2-1
InternalVariable,Zone Floor Area,SPACE3-1
InternalVariable,Zone Air Volume,SPACE3-1
InternalVariable,Zone Multiplier,SPACE3-1
InternalVariable,Zone List Multiplier,SPACE3-1
InternalVariable,Zone Floor Area,SPACE4-1
InternalVariable,Zone Air Volume,SPACE4-1
InternalVariable,Zone Multiplier,SPACE4-1
InternalVariable,Zone List Multiplier,SPACE4-1
InternalVariable,Zone Floor Area,SPACE5-1
InternalVariable,Zone Air Volume,SPACE5-1
InternalVariable,Zone Multiplier,SPACE5-1
InternalVariable,Zone List Multiplier,SPACE5-1
InternalVariable,Final Zone Design Heating Air Mass Flow Rate,SPACE1-1
InternalVariable,Intermediate Zone Design Heating Air Mass Flow Rate,SPACE1-1
InternalVariable,Final Zone Design Cooling Air Mass Flow Rate,SPACE1-1
InternalVariable,Intermediate Zone Design Cooling Air Mass Flow Rate,SPACE1-1
InternalVariable,Final Zone Design Heating Load,SPACE1-1
InternalVariable,Intermediate Zone Design Heating Load,SPACE1-1
InternalVariable,Final Zone Design Cooling Load,SPACE1-1
InternalVariable,Intermediate Zone Design Cooling Load,SPACE1-1
InternalVariable,Final Zone Design Heating Air Density,SPACE1-1
InternalVariable,Intermediate Zone Design Heating Air Density,SPACE1-1
InternalVariable,Final Zone Design Cooling Air Density,SPACE1-1
InternalVariable,Intermediate Zone Design Cooling Air Density,SPACE1-1
InternalVariable,Final Zone Design Heating Volume Flow,SPACE1-1
InternalVariable,Intermediate Zone Design Heating Volume Flow,SPACE1-1
InternalVariable,Final Zone Design Cooling Volume Flow,SPACE1-1
InternalVariable,Intermediate Zone Design Cooling Volume Flow,SPACE1-1
InternalVariable,Zone Outdoor Air Design Volume Flow Rate,SPACE1-1
InternalVariable,Final Zone Design Heating Air Mass Flow Rate,SPACE2-1
InternalVariable,Intermediate Zone Design Heating Air Mass Flow Rate,SPACE2-1
InternalVariable,Final Zone Design Cooling Air Mass Flow Rate,SPACE2-1
InternalVariable,Intermediate Zone Design Cooling Air Mass Flow Rate,SPACE2-1
InternalVariable,Final Zone Design Heating Load,SPACE2-1
InternalVariable,Intermediate Zone Design Heating Load,SPACE2-1
InternalVariable,Final Zone Design Cooling Load,SPACE2-1
InternalVariable,Intermediate Zone Design Cooling Load,SPACE2-1
InternalVariable,Final Zone Design Heating Air Density,SPACE2-1
InternalVariable,Intermediate Zone Design Heating Air Density,SPACE2-1
InternalVariable,Final Zone Design Cooling Air Density,SPACE2-1
InternalVariable,Intermediate Zone Design Cooling Air Density,SPACE2-1
InternalVariable,Final Zone Design Heating Volume Flow,SPACE2-1
InternalVariable,Intermediate Zone Design Heating Volume Flow,SPACE2-1
InternalVariable,Final Zone Design Cooling Volume Flow,SPACE2-1
InternalVariable,Intermediate Zone Design Cooling Volume Flow,SPACE2-1
InternalVariable,Zone Outdoor Air Design Volume Flow Rate,SPACE2-1
InternalVariable,Final Zone Design Heating Air Mass Flow Rate,SPACE3-1
InternalVariable,Intermediate Zone Design Heating Air Mass Flow Rate,SPACE3-1
InternalVariable,Final Zone Design Cooling Air Mass Flow Rate,SPACE3-1
InternalVariable,Intermediate Zone Design Cooling Air Mass Flow Rate,SPACE3-1
InternalVariable,Final Zone Design Heating Load,SPACE3-1
InternalVariable,Intermediate Zone Design Heating Load,SPACE3-1
InternalVariable,Final Zone Design Cooling Load,SPACE3-1
InternalVariable,Intermediate Zone Design Cooling Load,SPACE3-1
InternalVariable,Final Zone Design Heating Air Density,SPACE3-1
InternalVariable,Intermediate Zone Design Heating Air Density,SPACE3-1
InternalVariable,Final Zone Design Cooling Air Density,SPACE3-1
InternalVariable,Intermediate Zone Design Cooling Air Density,SPACE3-1
InternalVariable,Final Zone Design Heating Volume Flow,SPACE3-1
InternalVariable,Intermediate Zone Design Heating Volume Flow,SPACE3-1
InternalVariable,Final Zone Design Cooling Volume Flow,SPACE3-1
InternalVariable,Intermediate Zone Design Cooling Volume Flow,SPACE3-1
InternalVariable,Zone Outdoor Air Design Volume Flow Rate,SPACE3-1
InternalVariable,Final Zone Design Heating Air Mass Flow Rate,SPACE4-1
InternalVariable,Intermediate Zone Design Heating Air Mass Flow Rate,SPACE4-1
InternalVariable,Final Zone Design Cooling Air Mass Flow Rate,SPACE4-1
InternalVariable,Intermediate Zone Design Cooling Air Mass Flow Rate,SPACE4-1
InternalVariable,Final Zone Design Heating Load,SPACE4-1
InternalVariable,Intermediate Zone Design Heating Load,SPACE4-1
InternalVariable,Final Zone Design Cooling Load,SPACE4-1
InternalVariable,Intermediate Zone Design Cooling Load,SPACE4-1
InternalVariable,Final Zone Design Heating Air Density,SPACE4-1
InternalVariable,Intermediate Zone Design Heating Air Density,SPACE4-1
InternalVariable,Final Zone Design Cooling Air Density,SPACE4-1
InternalVariable,Intermediate Zone Design Cooling Air Density,SPACE4-1
InternalVariable,Final Zone Design Heating Volume Flow,SPACE4-1
InternalVariable,Intermediate Zone Design Heating Volume Flow,SPACE4-1
InternalVariable,Final Zone Design Cooling Volume Flow,SPACE4-1
InternalVariable,Intermediate Zone Design Cooling Volume Flow,SPACE4-1
InternalVariable,Zone Outdoor Air Design Volume Flow Rate,SPACE4-1
InternalVariable,Final Zone Design Heating Air Mass Flow Rate,SPACE5-1
InternalVariable,Intermediate Zone Design Heating Air Mass Flow Rate,SPACE5-1
InternalVariable,Final Zone Design Cooling Air Mass Flow Rate,SPACE5-1
InternalVariable,Intermediate Zone Design Cooling Air Mass Flow Rate,SPACE5-1
InternalVariable,Final Zone Design Heating Load,SPACE5-1
InternalVariable,Intermediate Zone Design Heating Load,SPACE5-1
InternalVariable,Final Zone Design Cooling Load,SPACE5-1
InternalVariable,Intermediate Zone Design Cooling Load,SPACE5-1
InternalVariable,Final Zone Design Heating Air Density,SPACE5-1
InternalVariable,Intermediate Zone Design Heating Air Density,SPACE5-1
InternalVariable,Final Zone Design Cooling Air Density,SPACE5-1
InternalVariable,Intermediate Zone Design Cooling Air Density,SPACE5-1
InternalVariable,Final Zone Design Heating Volume Flow,SPACE5-1
InternalVariable,Intermediate Zone Design Heating Volume Flow,SPACE5-1
InternalVariable,Final Zone Design Cooling Volume Flow,SPACE5-1
InternalVariable,Intermediate Zone Design Cooling Volume Flow,SPACE5-1
InternalVariable,Zone Outdoor Air Design Volume Flow Rate,SPACE5-1
**PLUGIN_GLOBAL_VARIABLES**
**TRENDS**
**METERS**
OutputMeter,Electricity:Facility
OutputMeter,Electricity:Building
OutputMeter,Electricity:Zone:SPACE1-1
OutputMeter,Electricity:SpaceType:GENERAL
OutputMeter,InteriorLights:Electricity
OutputMeter,InteriorLights:Electricity:Zone:SPACE1-1
OutputMeter,InteriorLights:Electricity:SpaceType:GENERAL
OutputMeter,GeneralLights:InteriorLights:Electricity
OutputMeter,GeneralLights:InteriorLights:Electricity:Zone:SPACE1-1
OutputMeter,GeneralLights:InteriorLights:Electricity:SpaceType:GENERAL
OutputMeter,Electricity:Zone:SPACE2-1
OutputMeter,InteriorLights:Electricity:Zone:SPACE2-1
OutputMeter,GeneralLights:InteriorLights:Electricity:Zone:SPACE2-1
OutputMeter,Electricity:Zone:SPACE3-1
OutputMeter,InteriorLights:Electricity:Zone:SPACE3-1
OutputMeter,GeneralLights:InteriorLights:Electricity:Zone:SPACE3-1
OutputMeter,Electricity:Zone:SPACE4-1
OutputMeter,InteriorLights:Electricity:Zone:SPACE4-1
OutputMeter,GeneralLights:InteriorLights:Electricity:Zone:SPACE4-1
OutputMeter,Electricity:Zone:SPACE5-1
OutputMeter,InteriorLights:Electricity:Zone:SPACE5-1
OutputMeter,GeneralLights:InteriorLights:Electricity:Zone:SPACE5-1
OutputMeter,InteriorEquipment:Electricity
OutputMeter,InteriorEquipment:Electricity:Zone:SPACE1-1
OutputMeter,InteriorEquipment:Electricity:SpaceType:GENERAL
OutputMeter,General:InteriorEquipment:Electricity
OutputMeter,General:InteriorEquipment:Electricity:Zone:SPACE1-1
OutputMeter,General:InteriorEquipment:Electricity:SpaceType:GENERAL
OutputMeter,InteriorEquipment:Electricity:Zone:SPACE2-1
OutputMeter,General:InteriorEquipment:Electricity:Zone:SPACE2-1
OutputMeter,InteriorEquipment:Electricity:Zone:SPACE3-1
OutputMeter,General:InteriorEquipment:Electricity:Zone:SPACE3-1
OutputMeter,InteriorEquipment:Electricity:Zone:SPACE4-1
OutputMeter,General:InteriorEquipment:Electricity:Zone:SPACE4-1
OutputMeter,InteriorEquipment:Electricity:Zone:SPACE5-1
OutputMeter,General:InteriorEquipment:Electricity:Zone:SPACE5-1
OutputMeter,EnergyTransfer:Facility
OutputMeter,EnergyTransfer:Building
OutputMeter,EnergyTransfer:Zone:PLENUM-1
OutputMeter,Heating:EnergyTransfer
OutputMeter,Heating:EnergyTransfer:Zone:PLENUM-1
OutputMeter,General:Heating:EnergyTransfer
OutputMeter,General:Heating:EnergyTransfer:Zone:PLENUM-1
OutputMeter,Cooling:EnergyTransfer
OutputMeter,Cooling:EnergyTransfer:Zone:PLENUM-1
OutputMeter,General:Cooling:EnergyTransfer
OutputMeter,General:Cooling:EnergyTransfer:Zone:PLENUM-1
OutputMeter,EnergyTransfer:Zone:SPACE1-1
OutputMeter,Heating:EnergyTransfer:Zone:SPACE1-1
OutputMeter,General:Heating:EnergyTransfer:Zone:SPACE1-1
OutputMeter,Cooling:EnergyTransfer:Zone:SPACE1-1
OutputMeter,General:Cooling:EnergyTransfer:Zone:SPACE1-1
OutputMeter,EnergyTransfer:Zone:SPACE2-1
OutputMeter,Heating:EnergyTransfer:Zone:SPACE2-1
OutputMeter,General:Heating:EnergyTransfer:Zone:SPACE2-1
OutputMeter,Cooling:EnergyTransfer:Zone:SPACE2-1
OutputMeter,General:Cooling:EnergyTransfer:Zone:SPACE2-1
OutputMeter,EnergyTransfer:Zone:SPACE3-1
OutputMeter,Heating:EnergyTransfer:Zone:SPACE3-1
OutputMeter,General:Heating:EnergyTransfer:Zone:SPACE3-1
OutputMeter,Cooling:EnergyTransfer:Zone:SPACE3-1
OutputMeter,General:Cooling:EnergyTransfer:Zone:SPACE3-1
OutputMeter,EnergyTransfer:Zone:SPACE4-1
OutputMeter,Heating:EnergyTransfer:Zone:SPACE4-1
OutputMeter,General:Heating:EnergyTransfer:Zone:SPACE4-1
OutputMeter,Cooling:EnergyTransfer:Zone:SPACE4-1
OutputMeter,General:Cooling:EnergyTransfer:Zone:SPACE4-1
OutputMeter,EnergyTransfer:Zone:SPACE5-1
OutputMeter,Heating:EnergyTransfer:Zone:SPACE5-1
OutputMeter,General:Heating:EnergyTransfer:Zone:SPACE5-1
OutputMeter,Cooling:EnergyTransfer:Zone:SPACE5-1
OutputMeter,General:Cooling:EnergyTransfer:Zone:SPACE5-1
OutputMeter,ElectricityPurchased:Facility
OutputMeter,ElectricityPurchased:Plant
OutputMeter,Cogeneration:ElectricityPurchased
OutputMeter,General:Cogeneration:ElectricityPurchased
OutputMeter,ElectricitySurplusSold:Facility
OutputMeter,ElectricitySurplusSold:Plant
OutputMeter,Cogeneration:ElectricitySurplusSold
OutputMeter,General:Cogeneration:ElectricitySurplusSold
OutputMeter,ElectricityNet:Facility
OutputMeter,ElectricityNet:Plant
OutputMeter,Cogeneration:ElectricityNet
OutputMeter,General:Cogeneration:ElectricityNet
**VARIABLES**
OutputVariable,Site Outdoor Air Drybulb Temperature,ENVIRONMENT
OutputVariable,Lights Electricity Energy,SPACE1-1 LIGHTS 1
OutputVariable,Lights Electricity Energy,SPACE2-1 LIGHTS 1
OutputVariable,Lights Electricity Energy,SPACE3-1 LIGHTS 1
OutputVariable,Lights Electricity Energy,SPACE4-1 LIGHTS 1
OutputVariable,Lights Electricity Energy,SPACE5-1 LIGHTS 1
OutputVariable,Electric Equipment Electricity Energy,SPACE1-1 ELECEQ 1
OutputVariable,Electric Equipment Electricity Energy,SPACE2-1 ELECEQ 1
OutputVariable,Electric Equipment Electricity Energy,SPACE3-1 ELECEQ 1
OutputVariable,Electric Equipment Electricity Energy,SPACE4-1 ELECEQ 1
OutputVariable,Electric Equipment Electricity Energy,SPACE5-1 ELECEQ 1
OutputVariable,Zone Mean Radiant Temperature,PLENUM-1
OutputVariable,Zone Mean Radiant Temperature,SPACE1-1
OutputVariable,Zone Mean Radiant Temperature,SPACE2-1
OutputVariable,Zone Mean Radiant Temperature,SPACE3-1
OutputVariable,Zone Mean Radiant Temperature,SPACE4-1
OutputVariable,Zone Mean Radiant Temperature,SPACE5-1
OutputVariable,Zone Mean Air Temperature,PLENUM-1
OutputVariable,Zone Operative Temperature,PLENUM-1
OutputVariable,Zone Mean Air Temperature,SPACE1-1
OutputVariable,Zone Operative Temperature,SPACE1-1
OutputVariable,Zone Mean Air Temperature,SPACE2-1
OutputVariable,Zone Operative Temperature,SPACE2-1
OutputVariable,Zone Mean Air Temperature,SPACE3-1
OutputVariable,Zone Operative Temperature,SPACE3-1
OutputVariable,Zone Mean Air Temperature,SPACE4-1
OutputVariable,Zone Operative Temperature,SPACE4-1
OutputVariable,Zone Mean Air Temperature,SPACE5-1
OutputVariable,Zone Operative Temperature,SPACE5-1
OutputVariable,Zone Air Temperature,PLENUM-1
OutputVariable,Zone Air Humidity Ratio,PLENUM-1
OutputVariable,Zone Air Relative Humidity,PLENUM-1
OutputVariable,Zone Air System Sensible Heating Energy,PLENUM-1
OutputVariable,Zone Air System Sensible Cooling Energy,PLENUM-1
OutputVariable,Zone Air System Sensible Heating Rate,PLENUM-1
OutputVariable,Zone Air System Sensible Cooling Rate,PLENUM-1
OutputVariable,Zone Air Temperature,SPACE1-1
OutputVariable,Zone Air Humidity Ratio,SPACE1-1
OutputVariable,Zone Air Relative Humidity,SPACE1-1
OutputVariable,Zone Air System Sensible Heating Energy,SPACE1-1
OutputVariable,Zone Air System Sensible Cooling Energy,SPACE1-1
OutputVariable,Zone Air System Sensible Heating Rate,SPACE1-1
OutputVariable,Zone Air System Sensible Cooling Rate,SPACE1-1
OutputVariable,Zone Air Temperature,SPACE2-1
OutputVariable,Zone Air Humidity Ratio,SPACE2-1
OutputVariable,Zone Air Relative Humidity,SPACE2-1
OutputVariable,Zone Air System Sensible Heating Energy,SPACE2-1
OutputVariable,Zone Air System Sensible Cooling Energy,SPACE2-1
OutputVariable,Zone Air System Sensible Heating Rate,SPACE2-1
OutputVariable,Zone Air System Sensible Cooling Rate,SPACE2-1
OutputVariable,Zone Air Temperature,SPACE3-1
OutputVariable,Zone Air Humidity Ratio,SPACE3-1
OutputVariable,Zone Air Relative Humidity,SPACE3-1
OutputVariable,Zone Air System Sensible Heating Energy,SPACE3-1
OutputVariable,Zone Air System Sensible Cooling Energy,SPACE3-1
OutputVariable,Zone Air System Sensible Heating Rate,SPACE3-1
OutputVariable,Zone Air System Sensible Cooling Rate,SPACE3-1
OutputVariable,Zone Air Temperature,SPACE4-1
OutputVariable,Zone Air Humidity Ratio,SPACE4-1
OutputVariable,Zone Air Relative Humidity,SPACE4-1
OutputVariable,Zone Air System Sensible Heating Energy,SPACE4-1
OutputVariable,Zone Air System Sensible Cooling Energy,SPACE4-1
OutputVariable,Zone Air System Sensible Heating Rate,SPACE4-1
OutputVariable,Zone Air System Sensible Cooling Rate,SPACE4-1
OutputVariable,Zone Air Temperature,SPACE5-1
OutputVariable,Zone Air Humidity Ratio,SPACE5-1
OutputVariable,Zone Air Relative Humidity,SPACE5-1
OutputVariable,Zone Air System Sensible Heating Energy,SPACE5-1
OutputVariable,Zone Air System Sensible Cooling Energy,SPACE5-1
OutputVariable,Zone Air System Sensible Heating Rate,SPACE5-1
OutputVariable,Zone Air System Sensible Cooling Rate,SPACE5-1
OutputVariable,Plant Supply Side Outlet Temperature,HOT WATER LOOP HOT WATER LOOP
OutputVariable,Plant Supply Side Outlet Temperature,CHILLED WATER LOOP CHILLED WATER LOOP
OutputVariable,Plant Supply Side Outlet Temperature,CHILLED WATER LOOP CONDENSER WATER LOOP
OutputVariable,Facility Total Purchased Electricity Energy,WHOLE BUILDING
OutputVariable,Facility Total Surplus Electricity Energy,WHOLE BUILDING
OutputVariable,Facility Net Purchased Electricity Energy,WHOLE BUILDING
OutputVariable,Zone Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time,PLENUM-1
OutputVariable,Zone Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time,SPACE1-1
OutputVariable,Zone Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time,SPACE2-1
OutputVariable,Zone Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time,SPACE3-1
OutputVariable,Zone Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time,SPACE4-1
OutputVariable,Zone Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time,SPACE5-1
OutputVariable,Zone Heating Setpoint Not Met While Occupied Time,PLENUM-1
OutputVariable,Zone Cooling Setpoint Not Met While Occupied Time,PLENUM-1
OutputVariable,Zone Heating Setpoint Not Met While Occupied Time,SPACE1-1
OutputVariable,Zone Cooling Setpoint Not Met While Occupied Time,SPACE1-1
OutputVariable,Zone Heating Setpoint Not Met While Occupied Time,SPACE2-1
OutputVariable,Zone Cooling Setpoint Not Met While Occupied Time,SPACE2-1
OutputVariable,Zone Heating Setpoint Not Met While Occupied Time,SPACE3-1
OutputVariable,Zone Cooling Setpoint Not Met While Occupied Time,SPACE3-1
OutputVariable,Zone Heating Setpoint Not Met While Occupied Time,SPACE4-1
OutputVariable,Zone Cooling Setpoint Not Met While Occupied Time,SPACE4-1
OutputVariable,Zone Heating Setpoint Not Met While Occupied Time,SPACE5-1
OutputVariable,Zone Cooling Setpoint Not Met While Occupied Time,SPACE5-1
""
